"Chu","Crotty","Kroeger","Feng","Pillai","Balazinska","Rahman","Belabbess","Willhalm","Brown","Labrinidis","Kammoun","Guerraoui","Gunter","Antenucci","Kho","Yu","Makhija","Mittal","Zhang","Song","Kossmann","Budalakoti","Cheng","Arulraj","Sunderam","Kraska","Kalnis","Uddin","Taniar","Ranjan","Wong","Kim","Swanson","Abdelaziz","Gurbani","Sun","Leis","Casanova","Lamb","Blais","Dignös","Cao","Hoefler","Gasiunas","Ports","Alagiannis","Wiit","Gessert","Kou","Meliou","Demiralp","Arai","Scheuer","Then","Schüle","Falk","Zeng","Stuckenschmidt","Shang","Eggen","Shanbhag","Alarabi","Nica","Joseph","Sable","Yoneki","Hassan","Kollios","Qader","Sarıyüce","Gadepally","Nishimura","Davidson","Jindal","Naughton","Potapov","Lulli","Abbadi","Zait","Vanderplas","Xiong","Parameswaran","Gomes","Hernandez","Golab","Sarwat","Marchant","Li","Hu","Antonopoulos","Weidlich","Cha","Ginot","Hasan","Pilman","Khan","Frost","Khayyat","Bensberg","Bevilacqua","Sivov","McHugh","Yin","Chamanara","Friedrich","Nutter","Binning","Luo","Abuzaid","Rekatsinas","Velegrakis","Kulkarni","Xian","Jimenez","Fan","Faleiro","Mottin","Alawini","Koutris","Rubinfeld","Raman","Carbone","Liu","Tirthapura","Lehmberg","Su","Zhou","Mandel","Deng","Zimek","Xu","Babu","Markl","Randriamalala","Milo","Heidel","Stonebraker","Zakhary","Krishnan","Rokem","Jun","Nargesian","Zalewski","Ceccarello","Deep","Emmons","Kaftan","Duffield","Lin","Moll","Elmeleegy","Mokbel","Gupta","Bian","Heinis","Rosenberger","Booss","Thiel","Tung","Oukid","Schoenfisch","Carey","Kemper","Goldstein","Bharadwaj","Meng","Bailis","Sharique","Richter","Schulze","Haas","Ulloa","Chrysanthis","Bonetta","Chirigati","Seeger","Miller","Hellerstein","Sztajno","Abadi","Xiao","Fujiwara","Zheng","Chung","Zhai","Lhez","Sidler","Aken","Szlichta","Hutzelmann","Schreter","Ozcan","Sundaram","Smith","Re","Kavantzas","Chandra","Graham","Neamtu","Vaithyanathan","Dell'Amico","Dhingra","State","Carreno-Fuentes","Dorkenwald","Ahmed","Boese","Choi","Pavlo","Vishnoi","Serafini","Krishnaswamy","Ou","Rong","Maccioni","Srivastava","Zhong","Guennemann","Floratou","Dulloor","Ricci","Wingerath","Kargar","Pundir","Giatrakos","Moseley","Kang","Lu","Harris","Lahorani","Ouzzani","Zgraggen","Januschowski","Ahsan","Saurabh","Huang","Simpson","Jagadish","Gong","Arvind","Müller","Dong","Pang","Haridi","He","Valluri","Cambronero","Braganholo","Pinar","Shamsuddin","Yuan","Lee","Upreti","Thomo","Yoo","Karanam","Giannakopoulou","Pedapati","Palpanas","Bronshtein","Elmore","Cole","Agarwal","Sarkozy","Pan","Madden","Neumann","Joshi","Wu","Bindschaedler","Fu","Tran","Pirrò","Patel","Eswaran","Bidasaria","Ziauddin","Akhremtsev","Psaroudakis","Leslie","Jin","Park","Jamsek","Mohan","Kimura","Tong","Ma","Torres","Hofstee","Shahabi","Tan","Cheema","Binnig","Michiardi","Guo","Tsotras","Gaidioz","Rubinstein","Subercaze","Shekelyan","Dominguez-Sal","Kumar","Mamoulis","Korn","Murta","Katsipoulakis","Iwamura","Nayak","Mühleisen","Flunkert","Wagle","Jiang","Martinez","Arab","Andrei","Sherr","Ooi","Olukotun","Kodavalla","Nam","Avitzur","Garofalakis","Sawant","Breß","Na","Rabl","Istvan","Rao","Kermarrec","Katsifodimos","Nozdrin","Shokri","Jensen","Vasa","Chakkappen","Papakonstantinou","Salinas","Gawsane","Ré","Ramesh","Campbell","Xie","Chae","Bocksrocker","Chaudhuri","Meghlan","Ho","Eldawy","Bhattacharya","Chen","Shou","Gillani","Lucia","Kiefer","Ye","Shin","Rundensteiner","Kong","Wei","Gamper","Gerwens","Mattson","AlSayyad","Cheung","Pu","Patra","Pucci","Vorona","Ailamaki","Winslett","Torlone","Miklau","Bao","Noghabi","Venkatasubram","Aberger","Gasthaus","Elliott","Schliski","Hristidis","O'Neill","König-Ries","Nett","Langen","Pupyrev","Schaarschmidt","Cadonna","Rusu","Kaul","Alonso","Bryan","Krishna","Deutch","Mouratidis","Lespinasse","Vassilvitskii","Springer","Jain","Olma","Gibson","U","Lissandrini","Bringhurst","Krishnamachari","Englmeier","Yeh","Verma","Karpathiotakis","Brantner","Goel","Fóra","Ilyas","Wang","Manivannan","Chang","Avni","Blanco","Acker","Zou","Niu","Saha","Gao","Presta","Pietracaprina","Deligiannakis","Suciu","Shah","Ruiz","Bater","Shan","Phillips","Jonathan","Hicks","Krishnamurthy","Qin","Fionda","George","Gawlick","Ritter","Danilevsky","Lemke","Ge","Prabhakaran","Wo","Zhao","Chiticariu","Kersten","Wood","Anderson","Heimel","Sudarshan","Perron","Papotti","May","Divekar","Levy","Houle","Siddiqui","Tremayne","Salimi","Mehta","Pachter","Pham","Bonchi","Sarma","Braun","Kabiljo","Harding","Han","Ke","Singh","Aboulnaga","Pietzuch","Moon","Huai","Safir","Trummer","Jacobs","Hua","Lv","Upfal","Shao","Lai","Sherkat","Lehner","Hwang","Freire","Josephson","Cui","Papadopoulos","Ren","Athanassoulis","Schneider","Chekol","Pei","Yang","Sellami","Raasveldt","Seifert","Karrer","Williams","Karnagel","Glavic","Ranu","Lyu","Habich","Rogers","Arslan","Aggour","Barthels","Laforest","Rossi","Faloutsos","Cong","Marroquín","Keogh","Potti","Sankaranarayanan","Ciaccia","Kunjir","Peh","Bhowmick","Ramasamy","Radestock","Artikis","Schelter","Taft","Willke","Nandi","Orr","Capotă","Zaharia","Khoshkbarforoushha","Fang","Quamar","Galakatos","Shahzad","Zamanian","Martinenghi","Karahalios","Dai","Feser","Ewen","Pimentel","Widom","Agrawal","Tzoumas","Paramasivam","Cai","Datta","Gravier","Satish","Rupprecht","Charikar","Tang","Ding","Lange","Sen","Kunft","Aslay","Du","Parthasarathy","Thesing","Harbi","Franklin","Aliakbarpour","Bizer","Gilad","Pande","Srinivasan","Ji","Connolly","Lui","Culhane","Cafarella","Chandramouli","Bouros","Caraballo","Schubert","Ida","Kepeklian","Lakshmanan","Witkowski","Shalita","Akbas","Curé","Zhu","Godfrey"
"0.0017051771919624529","0.0014618217143724304","0.0017051772835942089","0.00242175541814728","0.001361683494379659","0.0024154162704171623","0.001371835298844843","0.0014284704693192786","0.002637520080935534","0.0012838818386669954","0.0009080755606350085","0.0017051739826605245","0.0009779207458930402","0.0017051745832790777","0.0008344875901438947","0.0016545362271391598","0.002808674760865011","0.001193030290064389","0.0028081289644425996","0.009340087889431171","0.0011828783594435787","0.0023036538857772455","0.00170517451730585","0.0017924870848046357","0.0017482403951472152","0.0008953927755668943","0.0029024660762329724","0.002658079843340533","0.0017126476097145153","0.0008725164923213303","0.0008913859554925153","0.0007017186612906972","0.004580938255828307","0.0011213216940180928","0.0008365090213229632","0.0017051799482013332","0.0019210566500397876","0.0016842202687389718","0.0017051771910779464","0.001705175382004665","0.0013718331963618793","0.0017051745832790777","0.0009685763014276688","0.0011745733362053326","0.001912466286810311","0.001337666153230303","0.0015053715180494095","0.0017051780214195496","0.0017051778755149622","0.000890817190223471","0.0006717683984945866","0.0017051794154386434","0.0017051763280793255","0.0015287434241862078","0.0011244030590676982","0.0016842054925259925","0.0017051794654242038","0.001142731649434266","0.0017780655094942243","0.002183327251367587","0.0016545310559812048","0.0008995821902019577","0.0011831625273087524","0.0011693910997004453","0.0018037161590723889","0.0018037145877474329","0.0017051777371736667","0.001803713053369723","0.0006615234671666617","0.0017126573375474468","0.0017051790611555357","0.001361673715246712","0.0017051764021721628","0.0007712167521575893","0.0008995804314816183","0.0007968589119733893","0.0013063251638367355","0.001705177355617463","0.0008731149727911263","0.0017051746784105142","0.0017840145053712236","0.0015239550814481469","0.0030215891744263196","0.00106155386127174","0.002808127657735332","0.00132069545087344","0.0004149345174618914","0.0017051790611555357","0.014373219385987212","0.0021914388471725456","0.001705173854667872","0.0017051745832790777","0.001146695815585182","0.0019124615136649628","0.0018037177682290037","0.0013808113028967307","0.0013804784243612502","0.0017051758525830287","0.0019306128309747412","0.001169390011668093","0.0008668313606304507","0.0019124652861495024","0.0010665582780449213","0.0007403901389500191","0.0007777929969896778","0.000891387163718987","0.0014499684474552125","0.001461808652511248","0.0010015190794361404","0.00180709461723846","0.0017051770389871364","0.0017051771919624529","0.0018037211663084309","0.0009456977164076192","0.0018037100750452877","0.0016142019409029046","0.0009513898344266008","0.0017051770389871364","0.0007712130810696322","0.0017051772650042954","0.0013718294316540534","0.0028081248069678176","0.0017051739212623012","0.006943910878163247","0.0006637674840827862","0.0017051752180617646","0.0006638749307762894","0.003884556696994579","0.0008634435205349623","0.0020230140950536165","0.0017051771026829702","0.004770290119338463","0.0017051752180617633","0.002288463825916422","0.0014284772817319885","0.0002557762810128741","0.001169388969548801","0.0032363425051828943","0.0008731135987470694","0.003339575230488464","0.0017840110528084653","0.0010577042127097491","0.0008777905984261452","0.0013616793645471097","0.0017051723700336231","0.0017051768671982473","0.0018070831843312795","0.0017840077164795977","0.001100537416228699","0.005731299563579525","0.0013616773673418275","0.0007746656562805325","0.0032731279281031","0.005482939919390092","0.0005418215624535902","0.0007632659850900498","0.001684213422370923","0.0026375175389019463","0.001897717989335215","0.0022984846484004366","0.001061552479778342","0.0017780510965776219","0.0017126543793341605","0.002387478824630181","0.0011337868056071152","0.002808120886613746","0.0006615226922301768","0.0023486067784836482","0.001897721016997275","0.001705173987898572","0.0018977202382724177","0.0017051787918075582","0.0008953905744749891","0.0009080740094315254","0.0017051755044022632","0.0010223380004274413","0.001581271565228349","0.0008777922800077179","0.0017133563594193412","0.001705174113965697","0.0009513875417454674","0.0025846234786360708","0.0017051762585788073","0.005542152193302752","0.0006277821786848263","0.0006588832191717521","0.0014284757959854492","0.0009211407523327257","0.0009024430168364222","0.001320699855480477","0.0016842113048077534","0.0018977194742717824","0.0028081196561957674","0.0016827397161677756","0.002430978675839084","0.0017051768977997153","0.0017051761243159205","0.0017051735833880617","0.0017051749047447837","0.001705176480871351","0.002808118436874516","0.0017051771900313006","0.0028081172285750453","0.0017051790318037274","0.0028081160312223323","0.001784004492518827","0.0011005425013574112","0.0015812809018281673","0.0025849489099443","0.0027455910706314594","0.0018977172678583043","0.0012495532008016206","0.0014449016174129122","0.0019124643034753516","0.0006550394333550943","0.0017051724381902376","0.002360893606692111","0.0008062934410220854","0.002106476943296841","0.0017051748635152574","0.0016827336465553007","0.0017051770372047935","0.0017051776060036028","0.001320696848826576","0.0017051714877475087","0.0017051743430863014","0.0009521495701410955","0.00180706241264008","0.004093417672460067","0.0012228485090948794","0.0013063160598058062","0.0014614608852189653","0.0014618047617786121","0.0015812686177749079","0.0017051763826909372","0.0008087464073006762","0.004007797867541431","0.0017051747118946533","0.0018019070568523398","0.0008908146057074406","0.001057702731091645","0.0029144563618811476","0.0006638749307762894","0.0007436269919909959","0.0017051740510806023","0.001493898340738245","0.0017051745869312677","0.0009451554686568865","0.0017051723700336227","0.0017051784829950792","0.0017051734425907032","0.0009307751516491798","0.004932404435394821","0.0017051739247562142","0.001705174762281372","0.00144995954839854","0.002808109072781656","0.0012078028868299797","0.0017051785155521772","0.0017051768977997153","0.0019124624453214722","0.0018842247387915656","0.0013376554638207159","0.0014485982222018322","0.0017051762920760605","0.00126668384617381","0.004046087006855815","0.0023874703926466297","0.0028081136690568235","0.007168275470557948","0.0017051747037801239","0.0013690243409144906","0.0017051741706127547","0.0024220370892438386","0.0014062976664700817","0.0011930257510094251","0.0017051770554318774","0.0013063213042289767","0.001705171653416581","0.0015287497483316976","0.0008525714621692516","0.0008062919972483186","0.001146689382390549","0.0014499579567599208","0.0002557762810128741","0.00038626578344704807","0.0013867457701382136","0.0009554231897502455","0.0008410462088172835","0.001449964592035313","0.0005596228429876015","0.00231806763936451","0.0008725139061715346","0.0012228518598862723","0.0017051768961547152","0.0019730029758940905","0.001712658865603003","0.0012078089208342594","0.0017051784829950792","0.001705174058530488","0.0017051747037801239","0.001912454360775865","0.0033994973819199935","0.0017051719496204271","0.0010223353651362412","0.0017051725886240874","0.001880214453928131","0.0017051761933859736","0.0018037086460185605","0.0017051735833880622","0.0015812791517766638","0.0018977125853900934","0.0022820543182496943","0.001912460598965885","0.0014448983620996931","0.002853534949989466","0.0007677340360923168","0.001166917512078446","0.0017051753685001707","0.0017051740542216739","0.001449956432994334","0.0019124597009642494","0.0017051744710618894","0.0017051736222187018","0.0012315328575647237","0.0011466907913397308","0.001253227041351296","0.0009211402502297786","0.0017051748847893098","0.0009779181527060292","0.0012532311118375098","0.0019124588194020442","0.00170517464676151","0.0025213400321292827","0.002808111349776973","0.001705174619061093","0.0016061911555241034","0.0015812758399897683","0.00180370725064683","0.0017051753560362991","0.0012666830583361846","0.0012666822944095786","0.0012642577387621669","0.0011213162767806906","0.0013808091767961955","0.0005617771600597038","0.0018977165600234666","0.0028081102060313087","0.0011831625273087524","0.0017051710339203354","0.008286642670821211","0.0007436237999797221","0.0017051741296979853","0.0014614593114603176","0.001231530971106867","0.001153832874815827","0.0008525729999081299","0.0017051762084437394","0.0013718276141909966","0.0020733498802143822","0.00170517464676151","0.0011693871708641711","0.001086293404012108","0.0017839983668590785","0.0017840013771852508","0.0008777914131986333","0.000977917002134654","0.0017051725886240879","0.0016842178719825734","0.0035107190513487406","0.001014729286605134","0.0017051719496204275","0.0006717673528072474","0.0008292522881589301","0.0012666815539705855","0.0017126515403695793","0.001705175344532862","0.0015812774652732677","0.0016545286847535483","0.0016842073630552214","0.0017126501968175263","0.0007677328825201815","0.0007777909295240482","0.001705176860430392","0.0006638740181194893","0.0017051718117056577","0.0017051773637094926","0.0017051746467615105","0.0008410449552831639","0.001712648886873129","0.0019332594780316725","0.0006615234671666617","0.0013063194494155202","0.001705175786824181","0.0002557762810128741","0.0010615518550807904","0.0009521470767241586","0.0008634472078125167","0.003366229021267145","0.0015053895582950597","0.0007469342495262315","0.0008908134316090589","0.0017051767674918436","0.0012666846583296349","0.001705174553044865","0.001705177018225691","0.0017051760308890687","0.0008525722077759363","0.002198290290191612","0.0017051754597547978","0.0022537183542548894","0.0017051741109874495","0.0017051767674918436","0.015505060237863258","0.002808114844741298","0.0016782415837479927","0.0006195428019685229","0.001897718724717069","0.0019124567891177081","0.0018851801520507767","0.0014448968284610777","0.002808105521905533","0.0011996445987685145","0.001705171962943492","0.001705172976570872","0.001705174409638259","0.001905120296920746","0.0017051739912113703","0.0014614578023999666","0.0016545335673253934","0.0006726423795805291","0.0005608303521975398","0.0011831625273087524","0.0010576998425038658","0.0028081125040937643","0.0024122375803245525","0.0007704591624771898","0.0017051747037801239","0.0014448953505471766","0.0017051774816330338","0.002808107949952941","0.0018977158655727865","0.001127015461995627","0.0017051737835568712","0.0013008253323843798","0.004768915651315753","0.0028081044338337997","0.0011243957897585782","0.0017051746495253964","0.002372319848973067","0.0012315292589501524","0.0017051738268927265","0.0006360076267514767","0.0014614563553022987","0.0015287612444888463","0.0028081033558106207","0.00191245515523129","0.0017051769375306973","0.000901264942729068","0.0018037045577314129","0.001337658784409633","0.0017839930546601239","0.0019124559645991384","0.0009307764075852456","0.0012823439740965482","0.0007139666845360881","0.0013808072101894348","0.0017051721074441933","0.0009024400601485501","0.0037563557557747152","0.0014284730296658488","0.0019589772853947926","0.0012495516874777342","0.0017051704353814499","0.0011466870355087944","0.0009554219217659385","0.0017126451229211442","0.0006615226922301768","0.0017126439398858937","0.0007420651952246933","0.0008908159340414507","0.0017051727903705178","0.0013803729833683112","0.0009544324925306549","0.0011693851851468417","0.0017200093702565448","0.0008634585367450581","0.0017051727903705178","0.0008908123577416306","0.0017964093380784408","0.0010862967962461802","0.001962949763186499","0.0015053779556989532","0.0011745713410901062","0.0017780255341975464","0.0007632686030340109","0.004088887632276684","0.0015287664639914516","0.001705173826892727","0.001897715184253212","0.001705172245507878","0.0010665593284492304","0.0008080607842786574","0.0014448939262787478","0.001705171458800578","0.0006638740181194892","0.0008080617002159397","0.0016545264457620006","0.0018037032586648775","0.001066560465790266","0.001174570769086699","0.001705174196454478","0.0011005351374547986","0.0011930244202972059","0.0009307792317394722","0.001380805390476708","0.0017051759469749947","0.0008087455368361321","0.0028081011446317887","0.0017051724381902372","0.0017051752163653728","0.0018977145158164629","0.0011835861233955678","0.001705174923463405","0.001897713860018942","0.0017051745277523681","0.002639158818116896","0.0012495502617160354","0.0026014064289316833","0.0009319039943088224","0.0007662925342034544","0.0016827278985274657","0.001807052978874681","0.000891384833890307","0.001001516577735585","0.002808100097812332","0.0014618128551260553","0.0008062922128254552","0.0012228555471490302","0.0017051719496204271","0.0018863438692977037","0.0014371130662159328","0.0009451518901511959","0.0017051741677888916","0.001705172976570872","0.0007139678212045527","0.0017051748408355","0.0017051742216459029","0.0012666808365815706","0.0025394690355424517","0.0010862987946715329","0.0017051742590733629","0.0016827204446814804","0.0017051698944830257","0.0008908113152581617","0.00289109438001311","0.0011538316796448696","0.0015812742736832017","0.0028965021420184673","0.0012532239479957695","0.0008294427115663022","0.0007420641229643834","0.0017051790911278095","0.0018977132166216487","0.0008365062457064001","0.0006764081669256009","0.001371825885717833","0.0017051752163653741","0.001705175727760938","0.001705171840419262","0.001705174807537685","0.0007403913270575553","0.0017839903248716834","0.0006476700392196036","0.0017051709212052763","0.0008344914798828964","0.0011337838084013955","0.0017051724381902372","0.0018037058881412542","0.001705176786764644","0.0017051761322338312","0.001428469258009728","0.0014963099803024745","0.001306317703493353","0.001705172377421293","0.00041791941315760974","0.001428468095645645","0.006303186699101319","0.0013206941490652058"
